absolute_humidity_2m:gm3,clear_sky_rad:W,dew_point_2m:C,diffuse_rad:W,diffuse_rad_1h:Ws,direct_rad:W,direct_rad_1h:Ws,dust_0p03um_0p55um:ugm3,dust_0p55um_0p9um:ugm3,dust_0p9um_20um:ugm3,effective_cloud_cover:p,fresh_snow_1h:cm,frost_depth:cm,global_rad:W,global_rad_1h:Ws,high_cloud_cover:p,is_fog_1h:idx,is_rain_1h:idx,is_sleet_1h:idx,is_snow_1h:idx,low_cloud_cover:p,medium_cloud_cover:p,neff:p,pm1:ugm3,pm10:ugm3,pm2p5:ugm3,precip_1h:mm,prob_precip_1h:p,relative_humidity_2m:p,sfc_pressure_mean_1h:hPa,snowdepth:cm,snow_melt_1h:mm,sunrise:sql,sunset:sql,sunshine_duration_1h:min,t_0m:C,t_2m:C,t_max_0m_1h:C,t_mean_0m_1h:C,t_min_0m_1h:C,total_cloud_cover:p,wet_bulb_t_2m:C,wind_dir_10m:d,wind_dir_mean_10m_1h:d,wind_gusts_10m:ms,wind_speed_10m:ms,wind_speed_mean_10m_1h:ms,wind_speed_u_10m:ms,wind_speed_v_10m:ms
4.8,0.0,0.2,0.0,59357.5,0.0,88867.2,0.017,0.125,1.051,0.0,0.0,0.0,0.0,148224.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.121,14.339,9.666,0.0,1.0,51.5,1014.8,0.0,0.0,2020-04-23 10:12:00,2020-04-23 23:44:00,43.0,7.3,9.7,10.4,8.7,6.9,0.0,5.5,281.6,285.5,6.9,2.3,3.0,2.2,-0.5
9.3,0.0,9.9,0.0,17023.8,0.0,102.9,0.014,0.112,0.534,100.0,0.0,0.0,0.0,17126.7,96.2,0.0,1.0,0.0,0.0,0.4,100.0,100.0,5.724,10.91,7.085,0.17,9.0,84.9,1012.6,0.0,0.0,2020-04-24 10:11:00,2020-04-24 23:45:00,0.0,10.9,12.4,11.3,11.1,10.8,100.0,11.0,163.5,167.6,9.4,3.2,3.4,-0.9,3.0
11.0,96.7,12.5,28.2,199778.2,9.4,80801.9,0.052,0.46,5.798,89.1,0.0,0.0,37.5,280580.1,92.7,0.0,1.0,0.0,0.0,62.0,46.8,89.1,8.644,17.316,10.597,4.25,84.8,93.9,974.7,0.0,0.0,2020-04-23 11:06:00,2020-04-24 00:53:00,22.8,13.0,13.5,15.3,14.0,12.8,96.7,12.9,82.1,88.3,6.1,3.2,2.7,-3.2,-0.4
8.0,99.8,7.6,25.7,179309.8,0.5,13080.5,0.016,0.132,1.858,100.0,0.0,0.0,26.2,192390.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,6.079,11.124,7.263,0.04,3.1,80.1,975.3,0.0,0.0,2020-04-24 11:04:00,2020-04-25 00:54:00,0.0,10.7,10.9,12.2,11.4,10.6,100.0,9.1,78.3,78.3,6.2,2.7,3.0,-2.6,-0.5
11.0,96.7,12.5,28.2,199778.2,9.4,80801.9,0.052,0.46,5.798,89.1,0.0,0.0,37.5,280580.1,92.7,0.0,1.0,0.0,0.0,62.0,46.8,89.1,8.644,17.316,10.597,4.25,84.8,93.9,974.7,0.0,0.0,2020-04-23 11:06:00,2020-04-24 00:53:00,22.8,13.0,13.5,15.3,14.0,12.8,96.7,12.9,82.1,88.3,6.1,3.2,2.7,-3.2,-0.4
8.0,99.8,7.6,25.7,179309.8,0.5,13080.5,0.016,0.132,1.858,100.0,0.0,0.0,26.2,192390.3,0.0,0.0,0.0,0.0,0.0,100.0,0.0,100.0,6.079,11.124,7.263,0.04,3.1,80.1,975.3,0.0,0.0,2020-04-24 11:04:00,2020-04-25 00:54:00,0.0,10.7,10.9,12.2,11.4,10.6,100.0,9.1,78.3,78.3,6.2,2.7,3.0,-2.6,-0.5
7.2,26.7,6.4,18.3,170464.8,5.6,190875.2,0.013,0.112,0.93,58.6,0.0,0.0,23.9,361340.0,100.0,0.0,0.0,0.0,0.0,0.0,17.2,58.6,6.898,12.099,8.204,0.0,1.0,55.8,985.2,0.0,0.0,2020-04-23 10:48:00,2020-04-24 00:22:00,49.7,12.7,15.2,17.0,14.6,12.2,100.0,10.5,180.7,189.3,8.2,2.8,2.7,0.0,2.8
10.6,28.3,12.0,6.1,84243.2,0.2,5569.9,0.028,0.258,0.368,98.8,0.0,0.0,6.2,89813.2,94.5,0.0,1.0,0.0,0.0,37.4,96.3,98.8,5.644,9.855,6.864,0.88,41.9,94.6,974.6,0.0,0.0,2020-04-24 10:47:00,2020-04-25 00:23:00,2.2,12.3,12.8,13.3,12.7,12.2,99.2,12.3,48.1,50.3,8.5,3.9,3.5,-2.9,-2.6
5.7,27.5,2.8,16.2,179323.8,8.1,163101.9,0.022,0.203,2.504,36.6,0.0,0.0,24.3,342425.7,0.0,0.0,0.0,0.0,0.0,0.5,36.3,36.6,9.11,16.445,10.853,0.0,1.0,58.6,980.8,0.0,0.0,2020-04-23 10:45:00,2020-04-24 00:23:00,38.2,9.2,10.6,12.8,10.8,8.9,36.4,6.9,84.8,80.8,8.1,4.3,3.8,-4.2,-0.4
9.5,29.3,10.2,9.9,119647.5,0.0,767.5,0.055,0.475,1.56,100.0,0.0,0.0,9.9,120415.0,99.5,0.0,1.0,0.0,0.0,99.6,99.2,100.0,8.258,14.937,10.138,0.41,20.2,93.3,973.2,0.0,0.0,2020-04-24 10:43:00,2020-04-25 00:24:00,0.2,10.7,11.2,11.7,11.1,10.6,100.0,10.6,53.6,61.2,8.7,4.6,4.0,-3.7,-2.8
5.7,27.5,2.8,16.2,179323.8,8.1,163101.9,0.022,0.203,2.504,36.6,0.0,0.0,24.3,342425.7,0.0,0.0,0.0,0.0,0.0,0.5,36.3,36.6,9.11,16.445,10.853,0.0,1.0,58.6,980.8,0.0,0.0,2020-04-23 10:45:00,2020-04-24 00:23:00,38.2,9.2,10.6,12.8,10.8,8.9,36.4,6.9,84.8,80.8,8.1,4.3,3.8,-4.2,-0.4
9.5,29.3,10.2,9.9,119647.5,0.0,767.5,0.055,0.475,1.56,100.0,0.0,0.0,9.9,120415.0,99.5,0.0,1.0,0.0,0.0,99.6,99.2,100.0,8.258,14.937,10.138,0.41,20.2,93.3,973.2,0.0,0.0,2020-04-24 10:43:00,2020-04-25 00:24:00,0.2,10.7,11.2,11.7,11.1,10.6,100.0,10.6,53.6,61.2,8.7,4.6,4.0,-3.7,-2.8
5.7,27.5,2.8,16.2,179323.8,8.1,163101.9,0.022,0.203,2.504,36.6,0.0,0.0,24.3,342425.7,0.0,0.0,0.0,0.0,0.0,0.5,36.3,36.6,9.11,16.445,10.853,0.0,1.0,58.6,980.8,0.0,0.0,2020-04-23 10:45:00,2020-04-24 00:23:00,38.2,9.2,10.6,12.8,10.8,8.9,36.4,6.9,84.8,80.8,8.1,4.3,3.8,-4.2,-0.4
9.5,29.3,10.2,9.9,119647.5,0.0,767.5,0.055,0.475,1.56,100.0,0.0,0.0,9.9,120415.0,99.5,0.0,1.0,0.0,0.0,99.6,99.2,100.0,8.258,14.937,10.138,0.41,20.2,93.3,973.2,0.0,0.0,2020-04-24 10:43:00,2020-04-25 00:24:00,0.2,10.7,11.2,11.7,11.1,10.6,100.0,10.6,53.6,61.2,8.7,4.6,4.0,-3.7,-2.8
2.2,0.0,-10.4,0.0,45046.4,0.0,51346.4,0.002,0.011,0.065,0.5,0.0,0.0,0.0,96392.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.388,2.369,1.639,0.0,1.0,36.5,999.8,0.0,0.0,2020-04-23 09:51:00,2020-04-23 23:35:00,33.8,2.8,3.0,4.2,3.5,2.7,0.5,-1.2,276.0,278.9,14.6,6.0,6.1,6.0,-0.6
3.8,0.0,-2.9,0.0,40724.7,0.0,6164.1,0.014,0.105,1.269,89.9,0.0,0.0,0.0,46888.8,100.0,0.0,0.0,0.0,0.0,1.9,79.5,89.9,4.759,8.669,5.708,0.0,1.0,52.6,1005.7,0.0,0.0,2020-04-24 09:50:00,2020-04-24 23:37:00,7.2,5.9,6.1,7.7,6.7,5.7,100.0,2.5,231.8,230.8,6.7,3.4,3.5,2.7,2.1
19.0,173.7,21.9,58.4,356813.3,23.5,191666.7,0.037,0.335,5.661,48.3,0.0,0.0,81.9,548480.0,96.5,0.0,0.0,0.0,0.0,0.0,0.0,48.3,6.301,13.169,7.71,0.0,1.0,78.4,971.1,0.0,0.0,2020-04-23 11:58:00,2020-04-24 01:04:00,60.0,25.4,25.9,27.5,26.3,25.1,96.5,23.0,201.3,194.4,4.9,2.0,2.0,0.7,1.9
11.6,175.8,14.0,56.3,256727.0,106.9,723979.6,0.09,0.809,9.865,0.0,0.0,0.0,163.2,980706.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.922,14.69,7.747,0.0,1.0,48.6,974.6,0.0,0.0,2020-04-24 11:57:00,2020-04-25 01:04:00,60.0,24.0,25.6,27.5,25.5,23.6,0.0,18.1,105.0,105.9,6.9,3.4,3.5,-3.3,0.9
8.0,60.0,7.8,15.4,142034.0,4.8,104367.9,0.013,0.122,1.642,99.5,0.0,0.0,20.2,246401.9,54.8,0.0,1.0,0.0,0.0,0.0,99.4,99.5,7.839,13.864,9.275,1.4,66.7,77.8,987.0,0.0,0.0,2020-04-23 10:57:00,2020-04-24 00:38:00,0.4,10.0,11.5,12.3,11.1,9.8,99.7,9.5,110.6,114.0,9.0,4.6,4.3,-4.3,1.6
7.4,62.6,6.3,30.4,234348.2,10.4,152245.7,0.021,0.19,0.736,80.5,0.0,0.0,40.8,386593.8,90.0,0.0,0.0,0.0,0.0,55.9,19.7,80.5,8.179,14.158,9.747,0.0,1.0,92.4,983.8,0.0,0.0,2020-04-24 10:55:00,2020-04-25 00:40:00,26.4,8.3,7.4,10.8,9.4,8.0,94.8,6.8,359.8,1.7,7.4,5.1,5.3,0.0,-5.1
8.6,64.6,8.8,16.8,151882.7,1.2,54313.9,0.012,0.112,1.414,98.1,0.0,0.0,17.9,206196.6,46.8,0.0,1.0,0.0,0.0,0.0,97.6,98.1,8.311,14.547,9.815,1.15,54.2,74.3,981.8,0.0,0.0,2020-04-23 10:58:00,2020-04-24 00:40:00,1.5,11.9,13.2,14.0,12.9,11.7,98.4,10.7,101.5,121.5,6.0,2.5,2.0,-2.4,0.5
7.6,67.2,6.7,28.8,205809.9,5.0,78147.3,0.012,0.107,0.537,82.0,0.0,0.0,33.8,283957.2,68.1,0.0,0.0,0.0,0.0,59.6,32.4,82.0,7.402,12.688,8.753,0.02,1.0,85.9,979.1,0.0,0.0,2020-04-24 10:57:00,2020-04-25 00:41:00,24.3,9.6,9.0,12.0,10.7,9.3,82.5,7.8,28.2,32.4,7.8,3.9,4.1,-1.8,-3.4
7.8,25.4,7.4,18.8,183313.8,4.8,184112.6,0.014,0.114,0.773,50.6,0.0,0.0,23.5,367426.4,100.0,0.0,0.0,0.0,0.0,0.0,1.3,50.6,6.94,12.104,8.253,0.0,1.0,60.2,991.2,0.0,0.0,2020-04-23 10:48:00,2020-04-24 00:21:00,59.2,13.3,15.1,17.7,15.3,12.8,100.0,10.9,173.0,180.5,8.2,3.2,2.9,-0.4,3.2
10.9,27.0,12.4,5.2,67188.8,0.1,3394.8,0.028,0.253,0.355,99.6,0.0,0.0,5.3,70583.6,94.3,1.0,1.0,0.0,0.0,88.6,93.2,99.6,5.484,9.576,6.671,1.51,71.5,95.7,980.2,0.0,0.0,2020-04-24 10:46:00,2020-04-25 00:22:00,4.1,12.6,13.1,13.4,13.0,12.5,99.1,12.7,54.1,64.1,7.8,3.5,3.1,-2.8,-2.0
9.4,99.4,10.5,52.5,274651.4,32.9,320131.1,0.036,0.318,2.777,48.4,0.0,0.0,85.3,594782.4,94.8,0.0,0.0,0.0,0.0,0.0,1.9,48.4,6.541,12.392,7.971,0.0,1.0,60.2,987.3,0.0,0.0,2020-04-23 11:14:00,2020-04-24 00:52:00,58.9,15.6,18.4,18.6,16.9,15.3,94.8,13.7,203.0,206.8,10.7,4.5,4.7,1.8,4.1
12.5,102.3,14.7,39.8,228096.9,29.4,253996.8,0.023,0.208,0.886,45.1,0.0,0.0,69.1,482093.7,57.7,0.0,1.0,0.0,0.0,6.0,17.9,45.1,6.07,10.732,7.31,0.58,13.2,88.1,984.0,0.0,0.0,2020-04-24 11:12:00,2020-04-25 00:53:00,49.2,15.3,16.6,18.7,16.8,15.0,62.8,15.4,18.9,11.5,3.3,1.8,1.4,-0.6,-1.7
1.9,0.0,-12.2,0.0,35259.9,0.0,9654.6,0.006,0.035,0.355,56.0,0.0,0.0,0.0,44914.5,0.0,0.0,0.0,0.0,0.0,0.0,56.0,56.0,2.957,5.188,3.525,0.0,1.0,38.6,971.1,0.3,0.0,2020-04-23 09:54:00,2020-04-23 23:45:00,19.4,0.1,0.2,0.7,0.4,0.0,56.0,-3.3,306.2,304.3,11.8,4.5,4.9,3.6,-2.7
2.2,0.0,-10.4,0.0,67590.1,0.0,77900.0,0.003,0.02,0.301,44.6,0.0,3.0,0.0,145490.2,89.3,0.0,0.0,0.0,0.0,0.0,0.0,44.6,2.711,4.707,3.205,0.0,1.0,42.4,977.2,0.3,0.0,2020-04-24 09:52:00,2020-04-24 23:46:00,45.0,-3.0,0.9,1.9,-0.8,-3.5,89.3,-2.5,60.1,46.6,5.3,2.9,2.6,-2.5,-1.5
7.1,25.2,6.1,18.6,182640.6,4.8,181780.5,0.014,0.12,0.967,53.2,0.0,0.0,23.3,364421.0,100.0,0.0,0.0,0.0,0.0,0.0,6.4,53.2,7.044,12.362,8.381,0.0,1.0,56.0,984.0,0.0,0.0,2020-04-23 10:47:00,2020-04-24 00:21:00,56.1,12.8,14.8,17.3,14.8,12.3,100.0,10.2,174.4,183.5,8.3,3.1,2.9,-0.3,3.1
10.6,26.8,11.9,5.9,70838.0,0.2,5671.7,0.027,0.251,0.343,99.8,0.0,0.0,6.1,76509.7,94.5,1.0,1.0,0.0,0.0,92.7,94.1,99.8,5.466,9.539,6.648,1.62,77.1,94.8,973.2,0.0,0.0,2020-04-24 10:46:00,2020-04-25 00:22:00,3.5,12.2,12.8,13.1,12.6,12.1,99.2,12.3,54.1,63.3,8.1,3.6,3.3,-3.0,-2.1
4.3,17.7,-1.3,5.9,90119.9,0.0,2094.1,0.033,0.279,4.381,100.0,0.0,0.0,5.9,92214.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,12.225,22.579,14.607,0.0,1.0,58.4,970.1,0.0,0.0,2020-04-23 10:38:00,2020-04-24 00:16:00,0.0,5.7,6.2,6.9,6.2,5.6,100.0,3.0,101.5,99.1,6.9,3.0,2.6,-2.9,0.6
9.3,19.1,9.9,4.0,53056.3,0.0,0.0,0.035,0.303,1.681,95.8,0.0,0.0,4.0,53056.3,98.2,1.0,1.0,0.0,0.0,52.1,82.9,95.8,8.61,15.418,10.38,0.94,43.5,97.0,960.5,0.0,0.0,2020-04-24 10:37:00,2020-04-25 00:18:00,10.2,9.9,10.3,10.5,10.2,9.9,99.2,10.1,81.8,86.4,6.0,2.1,2.3,-2.1,-0.3
4.3,17.7,-1.3,5.9,90119.9,0.0,2094.1,0.033,0.279,4.381,100.0,0.0,0.0,5.9,92214.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,12.225,22.579,14.607,0.0,1.0,58.4,970.1,0.0,0.0,2020-04-23 10:38:00,2020-04-24 00:16:00,0.0,5.7,6.2,6.9,6.2,5.6,100.0,3.0,101.5,99.1,6.9,3.0,2.6,-2.9,0.6
9.3,19.1,9.9,4.0,53056.3,0.0,0.0,0.035,0.303,1.681,95.8,0.0,0.0,4.0,53056.3,98.2,1.0,1.0,0.0,0.0,52.1,82.9,95.8,8.61,15.418,10.38,0.94,43.5,97.0,960.5,0.0,0.0,2020-04-24 10:37:00,2020-04-25 00:18:00,10.2,9.9,10.3,10.5,10.2,9.9,99.2,10.1,81.8,86.4,6.0,2.1,2.3,-2.1,-0.3
8.3,547.2,9.0,95.1,369722.5,387.3,1677627.3,0.152,1.42,67.346,3.4,0.0,0.0,482.4,2047349.8,2.8,0.0,0.0,0.0,0.0,0.0,2.1,3.4,7.211,40.545,9.904,0.0,1.0,30.8,1020.7,0.0,0.0,2020-04-23 13:18:00,2020-04-24 02:47:00,58.8,30.5,27.8,33.5,31.8,30.2,4.8,16.7,283.6,293.4,7.0,4.9,4.4,4.7,-1.1
8.7,550.1,9.7,95.5,345985.5,395.1,1745311.0,0.213,1.967,83.615,37.1,0.0,0.0,490.7,2091296.5,74.3,0.0,0.0,0.0,0.0,0.0,0.0,37.1,5.045,44.149,8.003,0.0,1.0,30.5,1016.3,0.0,0.0,2020-04-24 13:16:00,2020-04-25 02:47:00,60.0,31.4,28.8,33.1,32.2,31.2,74.3,17.3,306.1,310.7,8.3,5.6,5.8,4.5,-3.3
2.2,0.0,-10.4,0.0,45615.8,0.0,50686.3,0.002,0.011,0.063,1.1,0.0,0.0,0.0,96302.1,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.392,2.375,1.644,0.0,1.0,37.3,994.5,0.0,0.0,2020-04-23 09:52:00,2020-04-23 23:35:00,33.6,2.7,2.8,4.0,3.3,2.5,1.1,-1.4,282.2,281.2,14.5,5.9,6.1,5.8,-1.3
4.0,0.0,-2.2,0.0,43782.9,0.0,8739.6,0.015,0.107,1.28,85.7,0.0,0.0,0.0,52522.4,100.0,0.0,0.0,0.0,0.0,2.4,70.7,85.7,4.998,9.073,5.988,0.01,1.0,58.3,1000.3,0.0,0.0,2020-04-24 09:50:00,2020-04-24 23:36:00,10.3,5.2,5.3,6.5,5.8,5.1,100.0,2.3,238.0,235.0,7.4,3.0,3.3,2.6,1.6
8.9,70.5,9.6,35.6,216881.6,31.5,329222.2,0.009,0.086,0.925,50.8,0.0,0.0,67.1,546103.8,81.0,0.0,0.0,0.0,0.0,0.0,17.3,50.8,6.929,12.013,8.173,0.0,1.0,61.7,989.2,0.0,0.0,2020-04-23 11:02:00,2020-04-24 00:42:00,49.6,14.3,17.0,18.2,16.0,13.8,84.1,12.8,154.3,156.5,9.2,2.8,2.9,-1.2,2.5
11.0,73.2,12.6,36.6,253506.9,11.9,106570.7,0.027,0.244,0.605,60.8,0.0,0.0,48.6,360077.6,89.2,0.0,0.0,0.0,0.0,7.9,23.1,60.8,5.656,9.95,6.857,0.06,2.7,85.4,986.2,0.0,0.0,2020-04-24 11:01:00,2020-04-25 00:43:00,46.1,14.2,15.1,16.2,15.1,14.0,90.8,13.6,41.3,60.9,3.6,2.0,2.0,-1.3,-1.5
6.6,128.7,5.0,46.8,219935.2,81.4,565757.5,0.03,0.278,4.243,0.8,0.0,0.0,128.3,785692.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,11.925,21.912,14.215,0.0,1.0,51.4,975.4,0.2,0.55,2020-04-23 11:13:00,2020-04-24 01:05:00,59.5,13.4,14.9,16.7,14.9,13.0,0.8,9.7,64.7,73.2,7.7,3.7,4.1,-3.3,-1.6
7.3,132.1,6.5,70.6,375653.3,35.1,266407.6,0.031,0.261,3.371,62.5,0.0,0.0,105.6,642060.9,91.6,0.0,0.0,0.0,0.0,0.2,30.7,62.5,10.088,18.751,12.141,0.0,1.0,58.8,976.5,0.0,0.0,2020-04-24 11:11:00,2020-04-25 01:06:00,41.6,13.3,14.4,16.5,14.7,13.0,93.0,10.2,118.6,113.7,3.7,1.7,1.8,-1.5,0.8
7.1,25.9,6.1,18.8,177349.2,5.0,186178.5,0.014,0.116,0.949,58.1,0.0,0.0,23.8,363527.7,100.0,0.0,0.0,0.0,0.0,0.0,16.2,58.1,6.988,12.259,8.312,0.0,1.0,56.0,984.0,0.0,0.0,2020-04-23 10:48:00,2020-04-24 00:21:00,50.3,12.8,14.8,17.2,14.7,12.3,100.0,10.2,174.4,183.9,8.1,2.9,2.7,-0.3,2.9
10.6,27.5,11.9,6.1,77801.3,0.2,6603.7,0.028,0.254,0.357,98.6,0.0,0.0,6.3,84405.1,94.5,1.0,1.0,0.0,0.0,74.5,89.8,98.6,5.555,9.698,6.756,1.0,47.6,94.7,973.4,0.0,0.0,2020-04-24 10:46:00,2020-04-25 00:22:00,6.1,12.2,12.7,13.2,12.6,12.1,98.9,12.3,50.9,57.2,8.2,3.8,3.4,-2.9,-2.4
3.4,0.0,-4.3,0.0,58615.1,0.0,85786.1,0.014,0.107,1.296,0.0,0.0,0.0,0.0,144401.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.084,12.529,8.399,0.0,1.0,43.5,1014.3,0.0,0.0,2020-04-23 10:09:00,2020-04-23 23:43:00,42.0,3.9,7.4,9.8,6.5,3.2,0.0,2.8,293.1,291.6,7.4,2.2,2.8,2.1,-0.9
8.3,0.0,8.1,0.0,25297.4,0.0,14.7,0.015,0.123,0.525,100.0,0.0,0.0,0.0,25312.1,100.0,1.0,1.0,0.0,0.0,0.2,100.0,100.0,6.421,12.065,7.935,0.53,26.0,95.2,1013.3,0.0,0.0,2020-04-24 10:08:00,2020-04-24 23:44:00,0.0,8.5,8.8,9.1,8.8,8.5,100.0,8.4,105.5,102.6,7.0,2.3,2.4,-2.2,0.6
4.4,99.1,-0.9,44.0,239263.3,51.8,375521.7,0.026,0.195,2.853,0.7,0.0,0.0,95.8,614785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,14.983,26.615,17.798,0.0,1.0,57.5,955.3,0.0,0.0,2020-04-23 11:02:00,2020-04-24 00:56:00,59.6,6.8,6.9,9.7,8.1,6.5,0.7,3.5,109.2,116.1,9.6,5.0,5.3,-4.7,1.6
6.7,102.4,5.2,32.1,225343.6,0.6,14193.4,0.029,0.247,3.844,100.0,0.0,0.0,32.7,239537.0,95.8,0.0,0.0,0.0,0.0,100.0,1.9,100.0,9.319,17.648,11.225,0.0,1.0,69.8,954.2,0.0,0.0,2020-04-24 11:00:00,2020-04-25 00:57:00,0.0,9.7,10.4,12.1,10.8,9.5,100.0,7.7,136.4,119.9,2.9,1.3,1.4,-0.9,0.9
7.5,493.6,7.6,83.3,319446.9,372.0,1675230.3,0.258,2.776,14.802,0.0,0.0,0.0,455.3,1994677.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.348,31.373,18.47,0.0,1.0,26.9,965.9,0.0,0.0,2020-04-23 13:08:00,2020-04-24 02:25:00,60.0,29.4,28.4,32.5,30.8,29.0,0.0,16.1,300.2,307.7,6.4,4.9,5.0,4.2,-2.5
9.5,496.0,11.2,84.1,321044.6,368.8,1661887.1,0.312,3.341,20.861,0.0,0.0,0.0,452.9,1982931.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.97,32.045,17.42,0.0,1.0,31.5,960.9,0.0,0.0,2020-04-24 13:06:00,2020-04-25 02:25:00,60.0,34.0,29.9,37.1,35.4,33.6,0.0,18.2,255.5,323.6,1.2,0.7,1.1,0.6,0.2
8.0,537.7,8.5,90.5,348504.4,390.2,1699452.7,0.261,2.435,108.893,2.1,0.0,0.0,480.8,2047957.1,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,8.067,59.592,11.919,0.0,1.0,30.8,1014.6,0.0,0.0,2020-04-23 13:16:00,2020-04-24 02:43:00,60.0,29.4,27.2,31.3,30.3,29.2,4.3,16.3,331.7,328.3,7.1,4.5,4.4,2.1,-4.0
7.2,540.5,7.1,83.9,315138.3,409.9,1786152.8,0.47,4.347,177.225,41.7,0.0,0.0,493.8,2101291.1,83.4,0.0,0.0,0.0,0.0,0.0,0.0,41.7,5.562,84.608,10.928,0.0,1.0,26.3,1009.5,0.0,0.0,2020-04-24 13:14:00,2020-04-25 02:44:00,60.0,30.1,28.2,31.8,30.9,29.9,83.4,16.1,332.1,331.3,11.5,7.0,6.9,3.3,-6.2
11.4,140.0,13.1,25.1,144034.3,0.6,4670.2,0.034,0.31,0.878,99.2,0.0,0.0,25.6,148704.5,61.2,0.0,1.0,0.0,0.0,2.0,98.8,99.2,7.937,13.922,9.585,1.87,88.4,92.0,973.9,0.0,0.0,2020-04-23 11:30:00,2020-04-24 01:02:00,0.7,13.9,14.4,14.8,14.3,13.8,99.4,13.6,70.0,96.1,3.8,1.5,1.7,-1.4,-0.5
10.3,143.0,11.9,49.2,229873.8,89.2,619141.3,0.025,0.219,0.993,2.0,0.0,0.0,138.4,849015.1,3.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.915,12.275,8.338,0.0,1.0,56.0,971.5,0.0,0.0,2020-04-24 11:28:00,2020-04-25 01:03:00,60.0,19.4,21.0,23.0,21.0,19.0,3.9,15.4,341.3,331.4,3.7,1.3,1.9,0.4,-1.2
6.6,139.8,5.1,49.6,227788.3,89.4,589007.9,0.02,0.175,2.744,0.0,0.0,0.0,139.0,816796.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.188,21.698,14.439,0.0,1.0,53.1,971.6,0.0,0.0,2020-04-23 11:15:00,2020-04-24 01:09:00,60.0,13.0,14.5,16.4,14.5,12.6,0.0,9.5,57.1,59.7,6.4,3.2,3.3,-2.7,-1.7
8.3,143.3,8.4,64.8,301137.2,30.4,117655.5,0.037,0.31,3.914,78.3,0.0,0.0,95.2,418792.8,90.3,0.0,0.0,0.0,0.0,1.8,59.7,78.3,11.904,22.185,14.35,0.0,1.0,71.1,971.9,0.0,0.0,2020-04-24 11:13:00,2020-04-25 01:10:00,24.2,12.8,13.6,13.2,13.0,12.8,94.7,10.7,50.8,15.3,1.3,0.8,1.1,-0.6,-0.5
6.6,139.8,5.1,49.6,227788.3,89.4,589007.9,0.02,0.175,2.744,0.0,0.0,0.0,139.0,816796.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.188,21.698,14.439,0.0,1.0,53.1,971.6,0.0,0.0,2020-04-23 11:15:00,2020-04-24 01:09:00,60.0,13.0,14.5,16.4,14.5,12.6,0.0,9.5,57.1,59.7,6.4,3.2,3.3,-2.7,-1.7
8.3,143.3,8.4,64.8,301137.2,30.4,117655.5,0.037,0.31,3.914,78.3,0.0,0.0,95.2,418792.8,90.3,0.0,0.0,0.0,0.0,1.8,59.7,78.3,11.904,22.185,14.35,0.0,1.0,71.1,971.9,0.0,0.0,2020-04-24 11:13:00,2020-04-25 01:10:00,24.2,12.8,13.6,13.2,13.0,12.8,94.7,10.7,50.8,15.3,1.3,0.8,1.1,-0.6,-0.5
6.6,139.8,5.1,49.6,227788.3,89.4,589007.9,0.02,0.175,2.744,0.0,0.0,0.0,139.0,816796.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.188,21.698,14.439,0.0,1.0,53.1,971.6,0.0,0.0,2020-04-23 11:15:00,2020-04-24 01:09:00,60.0,13.0,14.5,16.4,14.5,12.6,0.0,9.5,57.1,59.7,6.4,3.2,3.3,-2.7,-1.7
8.3,143.3,8.4,64.8,301137.2,30.4,117655.5,0.037,0.31,3.914,78.3,0.0,0.0,95.2,418792.8,90.3,0.0,0.0,0.0,0.0,1.8,59.7,78.3,11.904,22.185,14.35,0.0,1.0,71.1,971.9,0.0,0.0,2020-04-24 11:13:00,2020-04-25 01:10:00,24.2,12.8,13.6,13.2,13.0,12.8,94.7,10.7,50.8,15.3,1.3,0.8,1.1,-0.6,-0.5
6.6,139.8,5.1,49.6,227788.3,89.4,589007.9,0.02,0.175,2.744,0.0,0.0,0.0,139.0,816796.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.188,21.698,14.439,0.0,1.0,53.1,971.6,0.0,0.0,2020-04-23 11:15:00,2020-04-24 01:09:00,60.0,13.0,14.5,16.4,14.5,12.6,0.0,9.5,57.1,59.7,6.4,3.2,3.3,-2.7,-1.7
